ID_Helper,ID_Objectif,ID_Localite,ID_Tache,Designation,Qte_Prevue,Taches,Poids,Qte_Realisee,Taux_Realisation,Qte_Prevue_Total,Avancement_Pondere,Localite,Nom_Geo_1,Categorie
HC-850,07344f0a,BOR_Par_08,P2AE_IACM,IACM,3.0,IACM,0.0833,3.0,1.0,3.0,0.0833,Kpérou-Guéra,BORGOU,Travaux HTA
HC-851,852e4b42,BOR_Par_08,P2AE_TFO,Transformateur 160 kVA,3.0,TFO,0.1667,0.0,0.0,3.0,0.0,Kpérou-Guéra,BORGOU,Travaux HTA
HC-852,9e8519f3,BOR_Par_08,P2AE_EP,EP,183.0,EP,0.1556,0.0,0.0,183.0,0.0,Kpérou-Guéra,BORGOU,Travaux BT
HC-853,8a069ed2,BOR_Par_08,P2AE_Terre,Mise à la terre,163.0,Terre,0.0667,0.0,0.0,163.0,0.0,Kpérou-Guéra,BORGOU,Travaux BT
HC-854,ea81842f,BOR_Par_08,P2AE_Fouille_HTA,Fouille réseau haute tension,50.0,Fouille_HTA,0.0333,51.0,1.0,50.0,0.0333,Kpérou-Guéra,BORGOU,Travaux HTA
HC-855,ba6c5e71,BOR_Par_08,P2AE_Fouille_BT,Fouille réseau basse tension,596.0,Fouille_BT,0.0467,580.0,0.9731543624161074,596.0,0.04544630872483221,Kpérou-Guéra,BORGOU,Travaux BT
HC-856,63aee59a,BOR_Par_09,P2AE_PBA_BT,PBA 11C650,4.0,PBA_BT,0.42,4.0,1.0,782.0,0.0021483375959079286,Okédama,BORGOU,Travaux BT
HC-857,f76b7771,BOR_Par_09,P2AE_PBA_BT,PBA 9A200,480.0,PBA_BT,0.42,443.0,0.9229166666666667,782.0,0.23792838874680308,Okédama,BORGOU,Travaux BT
HC-858,732766cc,BOR_Par_09,P2AE_PBA_BT,PBA 9A650,259.0,PBA_BT,0.42,250.0,0.9652509652509652,782.0,0.1342710997442455,Okédama,BORGOU,Travaux BT
HC-859,f4190a5d,BOR_Par_09,P2AE_PBA_BT,PBA 9C650,38.0,PBA_BT,0.42,34.0,0.8947368421052632,782.0,0.01826086956521739,Okédama,BORGOU,Travaux BT
HC-860,11b9d43e,BOR_Par_09,P2AE_PBA_BT,PBA 9C800,1.0,PBA_BT,0.42,0.0,0.0,782.0,0.0,Okédama,BORGOU,Travaux BT
HC-861,e2618d03,BOR_Par_09,P2AE_PBA_HTA,PBA 11A1250,5.0,PBA_HTA,0.3,4.0,0.8,69.0,0.017391304347826087,Okédama,BORGOU,Travaux HTA
HC-862,efcc84c4,BOR_Par_09,P2AE_PBA_HTA,PBA 12A800,5.0,PBA_HTA,0.3,4.0,0.8,69.0,0.017391304347826087,Okédama,BORGOU,Travaux HTA
HC-863,8621f898,BOR_Par_09,P2AE_PBA_HTA,PBA 13A400,35.0,PBA_HTA,0.3,22.0,0.6285714285714286,69.0,0.09565217391304348,Okédama,BORGOU,Travaux HTA
HC-864,32eba73e,BOR_Par_09,P2AE_PBA_HTA,PBA 13C1250,1.0,PBA_HTA,0.3,0.0,0.0,69.0,0.0,Okédama,BORGOU,Travaux HTA
HC-865,5d5892b9,BOR_Par_09,P2AE_PBA_HTA,PBA 13C800,18.0,PBA_HTA,0.3,7.0,0.3888888888888889,69.0,0.030434782608695653,Okédama,BORGOU,Travaux HTA
HC-866,dc8d120a,BOR_Par_09,P2AE_Cable_HTA,ASTER 54mm²,1091.0,Cable_HTA,0.3333,0.0,0.0,3271.0,0.0,Okédama,BORGOU,Travaux HTA
HC-867,1046c187,BOR_Par_09,P2AE_Cable_HTA,ASTER 75mm²,2180.0,Cable_HTA,0.3333,0.0,0.0,3271.0,0.0,Okédama,BORGOU,Travaux HTA
HC-868,e805f2fd,BOR_Par_09,P2AE_Cable_BT,PRC 50mm²,22761.0,Cable_BT,0.3111,0.0,0.0,35332.0,0.0,Okédama,BORGOU,Travaux BT
HC-869,7ec1b0c1,BOR_Par_09,P2AE_Cable_BT,PRC 70mm²,12571.0,Cable_BT,0.3111,0.0,0.0,35332.0,0.0,Okédama,BORGOU,Travaux BT
HC-870,746de047,BOR_Par_09,P2AE_DMT,Point Double DMT-CC,5.0,DMT-CC,0.0833,0.0,0.0,5.0,0.0,Okédama,BORGOU,Travaux HTA
HC-871,e273ce8e,BOR_Par_09,P2AE_IACM,IACM,5.0,IACM,0.0833,0.0,0.0,5.0,0.0,Okédama,BORGOU,Travaux HTA
HC-872,3e6beab5,BOR_Par_09,P2AE_TFO,Transformateur 160 kVA,5.0,TFO,0.1667,0.0,0.0,5.0,0.0,Okédama,BORGOU,Travaux HTA
HC-873,24ae6fb2,BOR_Par_09,P2AE_EP,EP,229.0,EP,0.1556,0.0,0.0,229.0,0.0,Okédama,BORGOU,Travaux BT
HC-874,6a97f9f2,BOR_Par_09,P2AE_Terre,Mise à la terre,216.0,Terre,0.0667,0.0,0.0,216.0,0.0,Okédama,BORGOU,Travaux BT
HC-875,2a4c07f8,BOR_Par_09,P2AE_Fouille_HTA,Fouille réseau haute tension,64.0,Fouille_HTA,0.0333,39.0,0.609375,64.0,0.020292187500000003,Okédama,BORGOU,Travaux HTA
HC-876,2c77da4d,BOR_Par_09,P2AE_Fouille_BT,Fouille réseau basse tension,758.0,Fouille_BT,0.0467,728.0,0.9604221635883905,758.0,0.044851715039577834,Okédama,BORGOU,Travaux BT
HC-877,332f83f7,BOR_Tcha_01,P2AE_PBA_BT,PBA 11C650,5.0,PBA_BT,0.42,5.0,1.0,115.0,0.01826086956521739,Kpakpanin,BORGOU,Travaux BT
HC-878,03e64732,BOR_Tcha_01,P2AE_PBA_BT,PBA 9A200,66.0,PBA_BT,0.42,73.0,1.0,115.0,0.24104347826086955,Kpakpanin,BORGOU,Travaux BT
HC-879,53f2b20e,BOR_Tcha_01,P2AE_PBA_BT,PBA 9A650,39.0,PBA_BT,0.42,41.0,1.0,115.0,0.14243478260869563,Kpakpanin,BORGOU,Travaux BT
HC-880,ad32dc26,BOR_Tcha_01,P2AE_PBA_BT,PBA 9C650,5.0,PBA_BT,0.42,2.0,0.4,115.0,0.007304347826086957,Kpakpanin,BORGOU,Travaux BT
HC-881,71169bac,BOR_Tcha_01,P2AE_PBA_HTA,PBA 11A1250,1.0,PBA_HTA,0.3,1.0,1.0,34.0,0.008823529411764706,Kpakpanin,BORGOU,Travaux HTA
HC-882,89f19841,BOR_Tcha_01,P2AE_PBA_HTA,PBA 12A800,1.0,PBA_HTA,0.3,1.0,1.0,34.0,0.008823529411764706,Kpakpanin,BORGOU,Travaux HTA
HC-883,e0419913,BOR_Tcha_01,P2AE_PBA_HTA,PBA 13A400,8.0,PBA_HTA,0.3,6.0,0.75,34.0,0.05294117647058823,Kpakpanin,BORGOU,Travaux HTA
HC-884,fc331779,BOR_Tcha_01,P2AE_PBA_HTA,PBA 13C800,1.0,PBA_HTA,0.3,1.0,1.0,34.0,0.008823529411764706,Kpakpanin,BORGOU,Travaux HTA
HC-885,41be1136,BOR_Tcha_01,P2AE_PBA_HTA,PBA 14A1000,19.0,PBA_HTA,0.3,0.0,0.0,34.0,0.0,Kpakpanin,BORGOU,Travaux HTA
HC-886,c9282d92,BOR_Tcha_01,P2AE_PBA_HTA,PBA 14C1000,3.0,PBA_HTA,0.3,0.0,0.0,34.0,0.0,Kpakpanin,BORGOU,Travaux HTA
HC-887,cd50c45d,BOR_Tcha_01,P2AE_Cable_HTA,ASTER 54mm²,370.0,Cable_HTA,0.3333,0.0,0.0,370.0,0.0,Kpakpanin,BORGOU,Travaux HTA
HC-888,87fead19,BOR_Tcha_01,P2AE_Cable_BT,PRC 50mm²,6020.0,Cable_BT,0.3111,3432.65,0.5702076411960133,6370.0,0.16764480612244895,Kpakpanin,BORGOU,Travaux BT
HC-889,87fead20,BOR_Tcha_01,P2AE_Cable_BT,PRC 70mm²,350.0,Cable_BT,0.3111,325.55,0.9301428571428572,6370.0,0.01589931004709576,Kpakpanin,BORGOU,Travaux BT
HC-890,bec678c2,BOR_Tcha_01,P2AE_DMT,Point Double DMT-CC,1.0,DMT-CC,0.0833,0.0,0.0,1.0,0.0,Kpakpanin,BORGOU,Travaux HTA
HC-891,e579073d,BOR_Tcha_01,P2AE_IACM,IACM,1.0,IACM,0.0833,0.0,0.0,1.0,0.0,Kpakpanin,BORGOU,Travaux HTA
HC-892,d9d55cf8,BOR_Tcha_01,P2AE_TFO,Transformateur 160 kVA,1.0,TFO,0.1667,0.0,0.0,1.0,0.0,Kpakpanin,BORGOU,Travaux HTA
HC-893,cd78303a,BOR_Tcha_01,P2AE_EP,EP,52.0,EP,0.1556,0.0,0.0,52.0,0.0,Kpakpanin,BORGOU,Travaux BT
HC-894,ce98695d,BOR_Tcha_01,P2AE_Terre,Mise à la terre,40.0,Terre,0.0667,0.0,0.0,40.0,0.0,Kpakpanin,BORGOU,Travaux BT
HC-895,7b506150,BOR_Tcha_01,P2AE_Fouille_HTA,Fouille réseau haute tension,33.0,Fouille_HTA,0.0333,9.0,0.2727272727272727,33.0,0.009081818181818182,Kpakpanin,BORGOU,Travaux HTA
HC-896,137d5858,BOR_Tcha_01,P2AE_Fouille_BT,Fouille réseau basse tension,121.0,Fouille_BT,0.0467,132.0,1.0,121.0,0.0467,Kpakpanin,BORGOU,Travaux BT
HC-897,b4a033ff,BOR_Tcha_02,P2AE_PBA_BT,PBA 11C650,5.0,PBA_BT,0.42,4.0,0.8,30.0,0.056,Sakana-Kpéba,BORGOU,Travaux BT
HC-898,3fc7c3b6,BOR_Tcha_02,P2AE_PBA_BT,PBA 9A200,9.0,PBA_BT,0.42,9.0,1.0,30.0,0.126,Sakana-Kpéba,BORGOU,Travaux BT
HC-899,cb881354,BOR_Tcha_02,P2AE_PBA_BT,PBA 9A650,15.0,PBA_BT,0.42,13.0,0.8666666666666667,30.0,0.182,Sakana-Kpéba,BORGOU,Travaux BT
HC-900,1f880df6,BOR_Tcha_02,P2AE_PBA_BT,PBA 9C650,1.0,PBA_BT,0.42,1.0,1.0,30.0,0.013999999999999999,Sakana-Kpéba,BORGOU,Travaux BT
HC-901,73e8b84d,BOR_Tcha_02,P2AE_PBA_HTA,PBA 11A1250,1.0,PBA_HTA,0.3,0.0,0.0,14.0,0.0,Sakana-Kpéba,BORGOU,Travaux HTA
HC-902,7e9e477c,BOR_Tcha_02,P2AE_PBA_HTA,PBA 12A800,1.0,PBA_HTA,0.3,1.0,1.0,14.0,0.021428571428571425,Sakana-Kpéba,BORGOU,Travaux HTA
HC-903,e48280eb,BOR_Tcha_02,P2AE_PBA_HTA,PBA 13A400,4.0,PBA_HTA,0.3,0.0,0.0,14.0,0.0,Sakana-Kpéba,BORGOU,Travaux HTA
HC-904,d5b2af21,BOR_Tcha_02,P2AE_PBA_HTA,PBA 13C800,7.0,PBA_HTA,0.3,0.0,0.0,14.0,0.0,Sakana-Kpéba,BORGOU,Travaux HTA
HC-905,0be3e1d7,BOR_Tcha_02,P2AE_Cable_HTA,ASTER 54mm²,78.79,Cable_HTA,0.3333,0.0,0.0,78.79,0.0,Sakana-Kpéba,BORGOU,Travaux HTA
HC-906,532f881e,BOR_Tcha_02,P2AE_Cable_BT,PRC 50mm²,1830.0,Cable_BT,0.3111,958.0,0.5234972677595628,1830.0,0.16286,Sakana-Kpéba,BORGOU,Travaux BT
HC-907,9a75a5bd,BOR_Tcha_02,P2AE_DMT,Point Double DMT-CC,1.0,DMT-CC,0.0833,0.0,0.0,1.0,0.0,Sakana-Kpéba,BORGOU,Travaux HTA
HC-908,871f8a4a,BOR_Tcha_02,P2AE_IACM,IACM,1.0,IACM,0.0833,0.0,0.0,1.0,0.0,Sakana-Kpéba,BORGOU,Travaux HTA
HC-909,13a91024,BOR_Tcha_02,P2AE_TFO,Transformateur 160 kVA,1.0,TFO,0.1667,0.0,0.0,1.0,0.0,Sakana-Kpéba,BORGOU,Travaux HTA
HC-910,702b42a7,BOR_Tcha_02,P2AE_EP,EP,20.0,EP,0.1556,0.0,0.0,20.0,0.0,Sakana-Kpéba,BORGOU,Travaux BT
HC-911,460b42b2,BOR_Tcha_02,P2AE_Terre,Mise à la terre,19.0,Terre,0.0667,0.0,0.0,19.0,0.0,Sakana-Kpéba,BORGOU,Travaux BT
HC-912,3222c307,BOR_Tcha_02,P2AE_Fouille_HTA,Fouille réseau haute tension,13.0,Fouille_HTA,0.0333,1.0,0.07692307692307693,13.0,0.002561538461538462,Sakana-Kpéba,BORGOU,Travaux HTA
HC-913,02d5e652,BOR_Tcha_02,P2AE_Fouille_BT,Fouille réseau basse tension,30.0,Fouille_BT,0.0467,32.0,1.0,30.0,0.0467,Sakana-Kpéba,BORGOU,Travaux BT
HC-914,a6107a5e,BOR_Tcha_03,P2AE_PBA_BT,PBA 11C650,2.0,PBA_BT,0.42,1.0,0.5,73.0,0.005753424657534246,Kpessou,BORGOU,Travaux BT
HC-915,0f5ae7cb,BOR_Tcha_03,P2AE_PBA_BT,PBA 9A200,34.0,PBA_BT,0.42,32.0,0.9411764705882353,73.0,0.18410958904109587,Kpessou,BORGOU,Travaux BT
HC-916,d843b262,BOR_Tcha_03,P2AE_PBA_BT,PBA 9A650,31.0,PBA_BT,0.42,22.0,0.7096774193548387,73.0,0.12657534246575344,Kpessou,BORGOU,Travaux BT
HC-917,7fec8e1e,BOR_Tcha_03,P2AE_PBA_BT,PBA 9C650,6.0,PBA_BT,0.42,6.0,1.0,73.0,0.034520547945205475,Kpessou,BORGOU,Travaux BT
HC-918,1565b0147,BOR_Tcha_03,P2AE_PBA_HTA,PBA 12A800,2.0,PBA_HTA,0.3,0.0,0.0,7.0,0.0,Kpessou,BORGOU,Travaux HTA
HC-919,c005f395,BOR_Tcha_03,P2AE_PBA_HTA,PBA 13C800,5.0,PBA_HTA,0.3,0.0,0.0,7.0,0.0,Kpessou,BORGOU,Travaux HTA
HC-920,392796c8,BOR_Tcha_03,P2AE_Cable_HTA,ASTER 54mm²,1221.0,Cable_HTA,0.3333,0.0,0.0,1221.0,0.0,Kpessou,BORGOU,Travaux HTA
HC-921,40b3eacd,BOR_Tcha_03,P2AE_Cable_BT,PRC 50mm²,1396.0,Cable_BT,0.3111,1150.0,0.8237822349570201,3258.0,0.10981123388581952,Kpessou,BORGOU,Travaux BT
HC-922,cb7771dc,BOR_Tcha_03,P2AE_Cable_BT,PRC 70mm²,1862.0,Cable_BT,0.3111,1468.0,0.7883995703544576,3258.0,0.14017642725598525,Kpessou,BORGOU,Travaux BT
HC-923,9919e9f5,BOR_Tcha_03,P2AE_EP,EP,29.0,EP,0.1556,0.0,0.0,29.0,0.0,Kpessou,BORGOU,Travaux BT
HC-924,84e99616,BOR_Tcha_03,P2AE_Terre,Mise à la terre,27.0,Terre,0.0667,0.0,0.0,27.0,0.0,Kpessou,BORGOU,Travaux BT
HC-925,9b0026f1,BOR_Tcha_03,P2AE_Fouille_HTA,Fouille réseau haute tension,7.0,Fouille_HTA,0.0333,0.0,0.0,7.0,0.0,Kpessou,BORGOU,Travaux HTA
HC-926,fb3bba75,BOR_Tcha_03,P2AE_Fouille_BT,Fouille réseau basse tension,73.0,Fouille_BT,0.0467,64.0,0.8767123287671232,73.0,0.04094246575342465,Kpessou,BORGOU,Travaux BT
HC-927,55bc03aa,BOR_Tcha_04,P2AE_PBA_BT,PBA 9A200,12.0,PBA_BT,0.42,12.0,1.0,25.0,0.20159999999999997,Barérou,BORGOU,Travaux BT
HC-928,a096ac30,BOR_Tcha_04,P2AE_PBA_BT,PBA 9A650,10.0,PBA_BT,0.42,10.0,1.0,25.0,0.168,Barérou,BORGOU,Travaux BT
HC-929,bbc22fec,BOR_Tcha_04,P2AE_PBA_BT,PBA 9C650,3.0,PBA_BT,0.42,3.0,1.0,25.0,0.05039999999999999,Barérou,BORGOU,Travaux BT
HC-930,1083c9ba,BOR_Tcha_04,P2AE_PBA_HTA,PBA 13A400,2.0,PBA_HTA,0.3,0.0,0.0,3.0,0.0,Barérou,BORGOU,Travaux HTA
HC-931,af84c445,BOR_Tcha_04,P2AE_PBA_HTA,PBA 13C800,1.0,PBA_HTA,0.3,0.0,0.0,3.0,0.0,Barérou,BORGOU,Travaux HTA
HC-932,758bf13d,BOR_Tcha_04,P2AE_Cable_BT,PRC 50mm²,1133.0,Cable_BT,0.3111,1112.0,0.9814651368049426,1324.0,0.26128640483383686,Barérou,BORGOU,Travaux BT
HC-933,755b0540,BOR_Tcha_04,P2AE_Cable_BT,PRC 70mm²,191.0,Cable_BT,0.3111,0.0,0.0,1324.0,0.0,Barérou,BORGOU,Travaux BT
HC-934,992b3bfd,BOR_Tcha_04,P2AE_EP,EP,13.0,EP,0.1556,0.0,0.0,13.0,0.0,Barérou,BORGOU,Travaux BT
HC-935,71a159b7,BOR_Tcha_04,P2AE_Terre,Mise à la terre,10.0,Terre,0.0667,0.0,0.0,10.0,0.0,Barérou,BORGOU,Travaux BT
HC-936,5990b71c,BOR_Tcha_04,P2AE_Fouille_HTA,Fouille réseau haute tension,3.0,Fouille_HTA,0.0333,0.0,0.0,3.0,0.0,Barérou,BORGOU,Travaux HTA
HC-937,ff3f3493,BOR_Tcha_04,P2AE_Fouille_BT,Fouille réseau basse tension,25.0,Fouille_BT,0.0467,27.0,1.0,25.0,0.0467,Barérou,BORGOU,Travaux BT
HC-938,404ad2fc,ALI_Kan_01,P2AE_DMT,Point Double DMT-CC,1.0,DMT-CC,0.0833,0.0,0.0,1.0,0.0,Kandi-fô,ALIBORI,Travaux HTA
HC-939,885b5bda,ALI_Kan_01,P2AE_IACM,IACM,1.0,IACM,0.0833,1.0,1.0,1.0,0.0833,Kandi-fô,ALIBORI,Travaux HTA
HC-940,9cd479ed,ALI_Kan_01,P2AE_TFO,Transformateur 160 kVA,1.0,TFO,0.1667,0.0,0.0,1.0,0.0,Kandi-fô,ALIBORI,Travaux HTA
HC-941,3a09df86,ALI_Kan_01,P2AE_PBA_HTA,PBA 11C650,1.0,PBA_HTA,0.3,1.0,1.0,21.0,0.014285714285714284,Kandi-fô,ALIBORI,Travaux HTA
HC-942,c8b06299,ALI_Kan_02,P2AE_PBA_HTA,PBA 11C650,2.0,PBA_HTA,0.3,2.0,1.0,16.0,0.0375,Albarika,ALIBORI,Travaux HTA
HC-943,56aa1d2f,ALI_Kan_03,P2AE_PBA_HTA,PBA 11C650,1.0,PBA_HTA,0.3,1.0,1.0,8.0,0.0375,Kéféré-Senté,ALIBORI,Travaux HTA
HC-944,d5668efd,ALI_Kan_04,P2AE_PBA_HTA,PBA 11C650,2.0,PBA_HTA,0.3,2.0,1.0,18.0,0.03333333333333333,Ganssoso-Gbiga,ALIBORI,Travaux HTA
HC-945,ad10f1c1,ALI_Kan_05,P2AE_PBA_HTA,PBA 11C650,1.0,PBA_HTA,0.3,1.0,1.0,7.0,0.04285714285714285,Soundou,ALIBORI,Travaux HTA
HC-946,1a088064,ALI_Kan_06,P2AE_PBA_HTA,PBA 11C650,1.0,PBA_HTA,0.3,1.0,1.0,17.0,0.01764705882352941,Fafa,ALIBORI,Travaux HTA
HC-947,P2AE-OBJ-92295bbb,ATA_Nat_11,P2AE_PBA_HTA,PBA 11C650,2.0,PBA_HTA,0.3,2.0,1.0,18.0,0.03333333333333333,Tchrimina,ATACORA,Travaux HTA
HC-948,P2AE-OBJ-219b9e6d,ALI_Gog_04,P2AE_PBA_HTA,PBA 11C650,2.0,PBA_HTA,0.3,2.0,1.0,22.0,0.02727272727272727,Sori-Borowanrou,ALIBORI,Travaux HTA
HC-949,P2AE-OBJ-9ec7b462,ALI_Gog_05,P2AE_PBA_HTA,PBA 11C650,1.0,PBA_HTA,0.3,1.0,1.0,10.0,0.03,Sori-Kpankpanrou,ALIBORI,Travaux HTA
HC-950,P2AE-OBJ-8894ecde,BOR_Par_07,P2AE_PBA_HTA,PBA 11C650,6.0,PBA_HTA,0.3,3.0,0.5,99.0,0.00909090909090909,Thian,BORGOU,Travaux HTA
HC-951,P2AE-OBJ-5b0259b2,BOR_Par_08,P2AE_PBA_HTA,PBA 11C650,3.0,PBA_HTA,0.3,3.0,1.0,53.0,0.016981132075471698,Kpérou-Guéra,BORGOU,Travaux HTA
HC-952,P2AE-OBJ-0f012762,BOR_Tcha_01,P2AE_PBA_HTA,PBA 11C650,1.0,PBA_HTA,0.3,0.0,0.0,34.0,0.0,Kpakpanin,BORGOU,Travaux HTA
HC-953,P2AE-OBJ-a0cc85b1,BOR_Tcha_02,P2AE_PBA_HTA,PBA 11C650,1.0,PBA_HTA,0.3,0.0,0.0,14.0,0.0,Sakana-Kpéba,BORGOU,Travaux HTA
HC-954,P2AE-OBJ-97682699,ATA_Nat_02,P2AE_PBA_HTA,PBA 11C650,1.0,PBA_HTA,0.3,1.0,1.0,4.0,0.075,Winkè,ATACORA,Travaux HTA
HC-955,P2AE-OBJ-0a4c0354,ATA_Nat_03,P2AE_PBA_HTA,PBA 11C650,3.0,PBA_HTA,0.3,3.0,1.0,86.0,0.010465116279069767,Yimporima,ATACORA,Travaux HTA
HC-956,P2AE-OBJ-e36effe8,ATA_Nat_01,P2AE_PBA_HTA,PBA 11C650,1.0,PBA_HTA,0.3,0.0,0.0,32.0,0.0,Kotopounga,ATACORA,Travaux HTA
HC-957,P2AE-OBJ-a47036f9,ATA_Nat_14,P2AE_PBA_HTA,PBA 11C650,1.0,PBA_HTA,0.3,1.0,1.0,21.0,0.014285714285714284,Sossouna,ATACORA,Travaux HTA
HC-958,P2AE-OBJ-edd4f5b2,ATA_Nat_09,P2AE_PBA_HTA,PBA 11C650,1.0,PBA_HTA,0.3,0.0,0.0,6.0,0.0,Dassakaté,ATACORA,Travaux HTA
HC-959,P2AE-OBJ-36886d67,ATA_Nat_12,P2AE_PBA_HTA,PBA 11C650,2.0,PBA_HTA,0.3,2.0,1.0,42.0,0.014285714285714284,Kantchagoutamou,ATACORA,Travaux HTA
HC-960,P2AE-OBJ-03b6a931,ATA_Nat_07,P2AE_PBA_HTA,PBA 11C650,1.0,PBA_HTA,0.3,1.0,1.0,15.0,0.02,Boriyouré,ATACORA,Travaux HTA
HC-961,P2AE-OBJ-68ddf39f,ATA_Nat_08,P2AE_PBA_HTA,PBA 11C650,1.0,PBA_HTA,0.3,1.0,1.0,4.0,0.075,Ouroubonna,ATACORA,Travaux HTA
HC-962,P2AE-OBJ-3866cc76,ATA_Nat_05,P2AE_PBA_HTA,PBA 11C650,2.0,PBA_HTA,0.3,2.0,1.0,14.0,0.04285714285714285,Ouroubouga,ATACORA,Travaux HTA
HC-963,P2AE-OBJ-6001a924,ATA_Nat_06,P2AE_PBA_HTA,PBA 11C650,3.0,PBA_HTA,0.3,3.0,1.0,65.0,0.013846153846153847,Perma-centre,ATACORA,Travaux HTA
HC-964,P2AE-OBJ-b20de8ad,ATA_Nat_04,P2AE_PBA_HTA,PBA 11C650,1.0,PBA_HTA,0.3,1.0,1.0,12.0,0.024999999999999998,Kantaborifa,ATACORA,Travaux HTA
HC-965,P2AE-OBJ-cb6b2a52,ALI_Gog_02,P2AE_PBA_HTA,PBA 11C650,1.0,PBA_HTA,0.3,0.0,0.0,11.0,0.0,Bagou-Sinkparou,ALIBORI,Travaux HTA
HC-966,P2AE-OBJ-117b49a8,ALI_Gog_03,P2AE_PBA_HTA,PBA 11C650,1.0,PBA_HTA,0.3,0.0,0.0,14.0,0.0,Bagou-Yankpanou,ALIBORI,Travaux HTA
HC-967,P2AE-OBJ-1256cee9,ALI_Gog_01,P2AE_PBA_HTA,PBA 11C650,1.0,PBA_HTA,0.3,0.0,0.0,10.0,0.0,Wara,ALIBORI,Travaux HTA
HC-968,P2AE-OBJ-a1f2d054,BOR_Par_04,P2AE_PBA_HTA,PBA 11C650,4.0,PBA_HTA,0.3,4.0,1.0,64.0,0.01875,Guerma,BORGOU,Travaux HTA
HC-969,P2AE-OBJ-9d9f171a,BOR_Par_05,P2AE_PBA_HTA,PBA 11C650,3.0,PBA_HTA,0.3,3.0,1.0,50.0,0.018,Bahmora,BORGOU,Travaux HTA
HC-970,P2AE-OBJ-0a96d740,BOR_Par_02,P2AE_PBA_HTA,PBA 11C650,2.0,PBA_HTA,0.3,0.0,0.0,24.0,0.0,Banikani-Rose-croix,BORGOU,Travaux HTA
HC-971,P2AE-OBJ-0206d066,BOR_Par_06,P2AE_PBA_HTA,PBA 11C650,3.0,PBA_HTA,0.3,1.0,0.3333333333333333,60.0,0.005,Bawé,BORGOU,Travaux HTA
HC-972,P2AE-OBJ-d3088a80,BOR_Par_09,P2AE_PBA_HTA,PBA 11C650,5.0,PBA_HTA,0.3,2.0,0.4,69.0,0.008695652173913044,Okédama,BORGOU,Travaux HTA
HC-973,P2AE-OBJ-a3c4cb49,BOR_Par_03,P2AE_PBA_HTA,PBA 11C650,1.0,PBA_HTA,0.3,1.0,1.0,9.0,0.03333333333333333,Zongo,BORGOU,Travaux HTA
HC-974,P2AE-OBJ-b47e558c,BOR_Dal_02,P2AE_PBA_HTA,PBA 11C650,1.0,PBA_HTA,0.3,1.0,1.0,11.0,0.02727272727272727,Tounré,BORGOU,Travaux HTA
HC-975,P2AE-OBJ-fcf635b8,DON_Djo_05,P2AE_PBA_HTA,PBA 11C650,1.0,PBA_HTA,0.3,2.0,1.0,29.0,0.010344827586206896,Danogou,DONGA,Travaux HTA
HC-976,P2AE-OBJ-ee5e73ad,BOR_Dal_01,P2AE_PBA_BT,PBA 9A650,28.0,PBA_BT,0.42,24.0,0.8571428571428571,90.0,0.112,Yankoï,BORGOU,Travaux BT
HC-977,P2AE-OBJ-a10e0494,BOR_Dal_01,P2AE_PBA_BT,PBA 9C650,9.0,PBA_BT,0.42,8.0,0.8888888888888888,90.0,0.03733333333333333,Yankoï,BORGOU,Travaux BT
HC-978,P2AE-OBJ-ae005ce0,BOR_Dal_01,P2AE_PBA_BT,PBA 9C800,1.0,PBA_BT,0.42,0.0,0.0,90.0,0.0,Yankoï,BORGOU,Travaux BT
HC-979,P2AE-OBJ-82c3bb9d,BOR_Dal_01,P2AE_PBA_HTA,PBA 11C650,1.0,PBA_HTA,0.3,0.0,0.0,15.0,0.0,Yankoï,BORGOU,Travaux HTA
HC-980,P2AE-OBJ-0d05c903,BOR_Dal_01,P2AE_PBA_HTA,PBA 12A800,6.0,PBA_HTA,0.3,0.0,0.0,15.0,0.0,Yankoï,BORGOU,Travaux HTA
HC-981,P2AE-OBJ-51817102,BOR_Dal_01,P2AE_PBA_HTA,PBA 14A1000,8.0,PBA_HTA,0.3,0.0,0.0,15.0,0.0,Yankoï,BORGOU,Travaux HTA
HC-982,P2AE-OBJ-b230a8a0,BOR_Dal_01,P2AE_Cable_BT,PRC 50mm²,3185.0,Cable_BT,0.3111,0.0,0.0,6341.0,0.0,Yankoï,BORGOU,Travaux BT
HC-983,P2AE-OBJ-1789af48,DON_Bas_01,P2AE_PBA_HTA,PBA 11C650,1.0,PBA_HTA,0.3,1.0,1.0,4.0,0.075,Partago,DONGA,Travaux HTA
HC-984,P2AE-OBJ-6e57c7fb,ALI_Gog_04,P2AE_TFO,Transformateur 100 kVA,3.0,TFO,0.1667,1.0,0.3333333333333333,3.0,0.05556666666666666,Sori-Borowanrou,ALIBORI,Travaux HTA
HC-985,P2AE-OBJ-a021bb7f,DON_Djo_02,P2AE_Cable_HTA,ASTER 54mm²,20.0,Cable_HTA,0.3333,0.0,0.0,20.0,0.0,Alfa-Kpara,DONGA,Travaux HTA
HC-986,P2AE-OBJ-e4782e0e,DON_Bas_03,P2AE_PBA_HTA,PBA 11C650,3.0,PBA_HTA,0.3,0.0,0.0,61.0,0.0,Akaradè,DONGA,Travaux HTA
HC-987,P2AE-OBJ-1035b0cb,DON_Djo_03,P2AE_PBA_HTA,PBA 11C650,3.0,PBA_HTA,0.3,0.0,0.0,59.0,0.0,Vanhoui,DONGA,Travaux HTA
