ID_Helper,ID_Objectif,ID_Localite,Localite,Departement,Commune,ID_Tache,Categorie,Designation,ID_Materiel,Unite,Qte_Prevue,Qte_Realisee,Quantite_Restante,Taux_Realisation,Poids,Qte_Prevue_Total,Avancement_Pondere,Statut,Avancement_HTA_Localite_pct,Avancement_BT_Localite_pct,Avancement_Global_Localite_pct,Nb_Anomalies_Signalees
HC-137,56dd9dbd,ATA_Nat_08,Ouroubonna,ATACORA,Natitingou,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,6456.0,6456.0,0.0,1.0,0.3111,7691.0,0.26114440254843324,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,0
HC-138,0f2fd2fa,ATA_Nat_08,Ouroubonna,ATACORA,Natitingou,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,1235.0,1155.0,80.0,0.9352226720647774,0.3111,7691.0,0.04671960733324665,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,0
HC-136,b93cce2b,ATA_Nat_08,Ouroubonna,ATACORA,Natitingou,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,100.0,80.0,20.0,0.8,0.3333,100.0,0.26664,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,0
HC-139,04dc1d88,ATA_Nat_08,Ouroubonna,ATACORA,Natitingou,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,1.0,1.0,0.0,1.0,0.0833,1.0,0.0833,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,0
HC-141,cc338b34,ATA_Nat_08,Ouroubonna,ATACORA,Natitingou,P2AE_EP,Travaux BT,EP,fbeef696,U,65.0,0.0,65.0,0.0,0.1556,65.0,0.0,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,0
HC-144,e2ad5e19,ATA_Nat_08,Ouroubonna,ATACORA,Natitingou,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,203.0,205.0,0.0,1.0,0.0467,203.0,0.0467,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,0
HC-143,1e71c5f2,ATA_Nat_08,Ouroubonna,ATACORA,Natitingou,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,3.0,3.0,0.0,1.0,0.0333,3.0,0.0333,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,0
HC-997,P2AE-OBJ-01f1efcf,ATA_Nat_08,Ouroubonna,ATACORA,Natitingou,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,1.0,1.0,0.0,1.0,0.0833,1.0,0.0833,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,0
HC-129,f4d3039c,ATA_Nat_08,Ouroubonna,ATACORA,Natitingou,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,97.0,97.0,0.0,1.0,0.42,202.0,0.20168316831683167,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,0
HC-130,8f0a6802,ATA_Nat_08,Ouroubonna,ATACORA,Natitingou,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,81.0,83.0,0.0,1.0,0.42,202.0,0.16841584158415843,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,0
HC-131,1b18d358,ATA_Nat_08,Ouroubonna,ATACORA,Natitingou,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,23.0,24.0,0.0,1.0,0.42,202.0,0.04782178217821782,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,0
HC-132,d2165126,ATA_Nat_08,Ouroubonna,ATACORA,Natitingou,P2AE_PBA_BT,Travaux BT,PBA 9C800,526229bb,U,1.0,0.0,1.0,0.0,0.42,202.0,0.0,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,0
HC-133,0a910279,ATA_Nat_08,Ouroubonna,ATACORA,Natitingou,P2AE_PBA_HTA,Travaux HTA,PBA 11A1250,058e9b6a,U,1.0,1.0,0.0,1.0,0.3,4.0,0.075,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,1
HC-134,b0d817af,ATA_Nat_08,Ouroubonna,ATACORA,Natitingou,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,1.0,1.0,0.0,1.0,0.3,4.0,0.075,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,1
HC-135,c5fd7678,ATA_Nat_08,Ouroubonna,ATACORA,Natitingou,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,1.0,1.0,0.0,1.0,0.3,4.0,0.075,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,1
HC-961,P2AE-OBJ-68ddf39f,ATA_Nat_08,Ouroubonna,ATACORA,Natitingou,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,1.0,1.0,0.0,1.0,0.3,4.0,0.075,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,1
HC-140,564230f1,ATA_Nat_08,Ouroubonna,ATACORA,Natitingou,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,1.0,0.0,1.0,0.0,0.1667,1.0,0.0,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,0
HC-142,ec3a5dca,ATA_Nat_08,Ouroubonna,ATACORA,Natitingou,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,50.0,0.0,50.0,0.0,0.0667,50.0,0.0,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,0
HC-85,c75dff00,ATA_Nat_05,Ouroubouga,ATACORA,Natitingou,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,8468.0,5734.070000000001,2733.9299999999994,0.6771457250826642,0.3111,9938.0,0.17949981656268868,En Cours,95.55555555555556,62.545821081999506,77.00408478141708,0
HC-86,21fcfe27,ATA_Nat_05,Ouroubouga,ATACORA,Natitingou,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,1470.0,1021.0,449.0,0.6945578231292517,0.3111,9938.0,0.03196147112094989,En Cours,95.55555555555556,62.545821081999506,77.00408478141708,0
HC-84,01ba5478,ATA_Nat_05,Ouroubouga,ATACORA,Natitingou,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,390.0,338.0,52.0,0.8666666666666667,0.3333,390.0,0.28886,En Cours,95.55555555555556,62.545821081999506,77.00408478141708,0
HC-87,7ad33e05,ATA_Nat_05,Ouroubouga,ATACORA,Natitingou,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,2.0,2.0,0.0,1.0,0.0833,2.0,0.0833,En Cours,95.55555555555556,62.545821081999506,77.00408478141708,0
HC-90,14ca48b2,ATA_Nat_05,Ouroubouga,ATACORA,Natitingou,P2AE_EP,Travaux BT,EP,fbeef696,U,108.0,0.0,108.0,0.0,0.1556,108.0,0.0,En Cours,95.55555555555556,62.545821081999506,77.00408478141708,0
HC-93,8c60c9ec,ATA_Nat_05,Ouroubouga,ATACORA,Natitingou,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,197.0,193.0,4.0,0.9796954314720813,0.0467,197.0,0.045751776649746195,En Cours,95.55555555555556,62.545821081999506,77.00408478141708,0
HC-92,d7fa71d0,ATA_Nat_05,Ouroubouga,ATACORA,Natitingou,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,12.0,12.0,0.0,1.0,0.0333,12.0,0.0333,En Cours,95.55555555555556,62.545821081999506,77.00408478141708,0
HC-88,99576d3a,ATA_Nat_05,Ouroubouga,ATACORA,Natitingou,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,2.0,2.0,0.0,1.0,0.0833,2.0,0.0833,En Cours,95.55555555555556,62.545821081999506,77.00408478141708,0
HC-76,e4360484,ATA_Nat_05,Ouroubouga,ATACORA,Natitingou,P2AE_PBA_BT,Travaux BT,PBA 11C650,29ef61f5,U,2.0,2.0,0.0,1.0,0.42,195.0,0.0043076923076923075,En Cours,95.55555555555556,62.545821081999506,77.00408478141708,0
HC-77,3793cf65,ATA_Nat_05,Ouroubouga,ATACORA,Natitingou,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,100.0,86.0,14.0,0.86,0.42,195.0,0.1852307692307692,En Cours,95.55555555555556,62.545821081999506,77.00408478141708,0
HC-78,9ce4e59e,ATA_Nat_05,Ouroubouga,ATACORA,Natitingou,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,75.0,65.0,10.0,0.8666666666666667,0.42,195.0,0.14,En Cours,95.55555555555556,62.545821081999506,77.00408478141708,0
HC-79,ef457d5c,ATA_Nat_05,Ouroubouga,ATACORA,Natitingou,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,18.0,18.0,0.0,1.0,0.42,195.0,0.03876923076923077,En Cours,95.55555555555556,62.545821081999506,77.00408478141708,0
HC-80,0f4b1849,ATA_Nat_05,Ouroubouga,ATACORA,Natitingou,P2AE_PBA_HTA,Travaux HTA,PBA 11A1250,058e9b6a,U,2.0,2.0,0.0,1.0,0.3,14.0,0.04285714285714285,En Cours,95.55555555555556,62.545821081999506,77.00408478141708,0
HC-81,85afaf29,ATA_Nat_05,Ouroubouga,ATACORA,Natitingou,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,3.0,3.0,0.0,1.0,0.3,14.0,0.06428571428571428,En Cours,95.55555555555556,62.545821081999506,77.00408478141708,0
HC-82,739g8292,ATA_Nat_05,Ouroubouga,ATACORA,Natitingou,P2AE_PBA_HTA,Travaux HTA,PBA 13A400,cd39f595,U,3.0,3.0,0.0,1.0,0.3,14.0,0.06428571428571428,En Cours,95.55555555555556,62.545821081999506,77.00408478141708,0
HC-83,7ed7efde,ATA_Nat_05,Ouroubouga,ATACORA,Natitingou,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,4.0,4.0,0.0,1.0,0.3,14.0,0.0857142857142857,En Cours,95.55555555555556,62.545821081999506,77.00408478141708,0
HC-962,P2AE-OBJ-3866cc76,ATA_Nat_05,Ouroubouga,ATACORA,Natitingou,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,2.0,2.0,0.0,1.0,0.3,14.0,0.04285714285714285,En Cours,95.55555555555556,62.545821081999506,77.00408478141708,0
HC-89,1d67c8ef,ATA_Nat_05,Ouroubouga,ATACORA,Natitingou,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,2.0,2.0,0.0,1.0,0.1667,2.0,0.1667,En Cours,95.55555555555556,62.545821081999506,77.00408478141708,0
HC-91,66c67160,ATA_Nat_05,Ouroubouga,ATACORA,Natitingou,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,77.0,0.0,77.0,0.0,0.0667,77.0,0.0,En Cours,95.55555555555556,62.545821081999506,77.00408478141708,0
HC-102,4a2b6e8d,ATA_Nat_06,Perma-centre,ATACORA,Natitingou,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,6965.0,3356.0,3609.0,0.48183776022972,0.3111,14221.0,0.07341618732859855,En Cours,40.75859693661673,56.288929446207845,49.48664380700695,0
HC-103,85df3d66,ATA_Nat_06,Perma-centre,ATACORA,Natitingou,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,7256.0,1784.0,5472.0,0.24586549062844543,0.3111,14221.0,0.03902696012938612,En Cours,40.75859693661673,56.288929446207845,49.48664380700695,0
HC-101,be3e8bf4,ATA_Nat_06,Perma-centre,ATACORA,Natitingou,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,250.0,180.15,69.85,0.7206,0.3333,250.0,0.24017597999999998,En Cours,40.75859693661673,56.288929446207845,49.48664380700695,0
HC-104,5d06293f,ATA_Nat_06,Perma-centre,ATACORA,Natitingou,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,3.0,0.0,3.0,0.0,0.0833,3.0,0.0,En Cours,40.75859693661673,56.288929446207845,49.48664380700695,0
HC-107,14510f08,ATA_Nat_06,Perma-centre,ATACORA,Natitingou,P2AE_EP,Travaux BT,EP,fbeef696,U,115.0,0.0,115.0,0.0,0.1556,115.0,0.0,En Cours,40.75859693661673,56.288929446207845,49.48664380700695,0
HC-110,2450a8ba,ATA_Nat_06,Perma-centre,ATACORA,Natitingou,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,268.0,266.0,2.0,0.9925373134328358,0.0467,268.0,0.04635149253731343,En Cours,40.75859693661673,56.288929446207845,49.48664380700695,0
HC-109,dfe5997c,ATA_Nat_06,Perma-centre,ATACORA,Natitingou,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,62.0,62.0,0.0,1.0,0.0333,62.0,0.0333,En Cours,40.75859693661673,56.288929446207845,49.48664380700695,0
HC-105,e26e5ea8,ATA_Nat_06,Perma-centre,ATACORA,Natitingou,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,3.0,3.0,0.0,1.0,0.0833,3.0,0.0833,En Cours,40.75859693661673,56.288929446207845,49.48664380700695,0
HC-94,3085c4a3,ATA_Nat_06,Perma-centre,ATACORA,Natitingou,P2AE_PBA_BT,Travaux BT,PBA 11C650,29ef61f5,U,3.0,2.0,1.0,0.6666666666666666,0.42,265.0,0.0031698113207547164,En Cours,40.75859693661673,56.288929446207845,49.48664380700695,0
HC-95,422de455,ATA_Nat_06,Perma-centre,ATACORA,Natitingou,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,126.0,117.0,9.0,0.9285714285714286,0.42,265.0,0.18543396226415096,En Cours,40.75859693661673,56.288929446207845,49.48664380700695,0
HC-96,c2fb3dc1,ATA_Nat_06,Perma-centre,ATACORA,Natitingou,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,125.0,127.0,0.0,1.0,0.42,265.0,0.1981132075471698,En Cours,40.75859693661673,56.288929446207845,49.48664380700695,0
HC-97,6e8fd6a9,ATA_Nat_06,Perma-centre,ATACORA,Natitingou,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,11.0,11.0,0.0,1.0,0.42,265.0,0.01743396226415094,En Cours,40.75859693661673,56.288929446207845,49.48664380700695,0
HC-98,0d18dab7,ATA_Nat_06,Perma-centre,ATACORA,Natitingou,P2AE_PBA_HTA,Travaux HTA,PBA 11A1250,058e9b6a,U,3.0,3.0,0.0,1.0,0.3,65.0,0.013846153846153847,En Cours,40.75859693661673,56.288929446207845,49.48664380700695,1
HC-99,76a20db1,ATA_Nat_06,Perma-centre,ATACORA,Natitingou,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,53.0,3.0,50.0,0.05660377358490566,0.3,65.0,0.013846153846153847,En Cours,40.75859693661673,56.288929446207845,49.48664380700695,1
HC-100,7325b66c,ATA_Nat_06,Perma-centre,ATACORA,Natitingou,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,6.0,2.0,4.0,0.3333333333333333,0.3,65.0,0.00923076923076923,En Cours,40.75859693661673,56.288929446207845,49.48664380700695,1
HC-963,P2AE-OBJ-6001a924,ATA_Nat_06,Perma-centre,ATACORA,Natitingou,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,3.0,3.0,0.0,1.0,0.3,65.0,0.013846153846153847,En Cours,40.75859693661673,56.288929446207845,49.48664380700695,1
HC-106,3496527a,ATA_Nat_06,Perma-centre,ATACORA,Natitingou,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,3.0,0.0,3.0,0.0,0.1667,3.0,0.0,En Cours,40.75859693661673,56.288929446207845,49.48664380700695,0
HC-108,07a256a1,ATA_Nat_06,Perma-centre,ATACORA,Natitingou,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,95.0,0.0,95.0,0.0,0.0667,95.0,0.0,En Cours,40.75859693661673,56.288929446207845,49.48664380700695,0
HC-218,1238e794,ATA_Nat_14,Sossouna,ATACORA,Natitingou,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,2750.0,1576.0,1174.0,0.5730909090909091,0.3111,6425.0,0.07631028793774318,En Cours,23.52306659237352,53.89179346058211,40.59029109230675,0
HC-219,af228fdb,ATA_Nat_14,Sossouna,ATACORA,Natitingou,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,3675.0,0.0,3675.0,0.0,0.3111,6425.0,0.0,En Cours,23.52306659237352,53.89179346058211,40.59029109230675,0
HC-217,7685f9f0,ATA_Nat_14,Sossouna,ATACORA,Natitingou,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,110.0,25.0,85.0,0.22727272727272727,0.3333,110.0,0.07575,En Cours,23.52306659237352,53.89179346058211,40.59029109230675,0
HC-220,75ce56d4,ATA_Nat_14,Sossouna,ATACORA,Natitingou,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,1.0,0.0,1.0,0.0,0.0833,1.0,0.0,En Cours,23.52306659237352,53.89179346058211,40.59029109230675,0
HC-223,db96c5b4,ATA_Nat_14,Sossouna,ATACORA,Natitingou,P2AE_EP,Travaux BT,EP,fbeef696,U,67.0,0.0,67.0,0.0,0.1556,67.0,0.0,En Cours,23.52306659237352,53.89179346058211,40.59029109230675,0
HC-226,692e7c08,ATA_Nat_14,Sossouna,ATACORA,Natitingou,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,105.0,105.0,0.0,1.0,0.0467,105.0,0.0467,En Cours,23.52306659237352,53.89179346058211,40.59029109230675,0
HC-225,2dd5e786,ATA_Nat_14,Sossouna,ATACORA,Natitingou,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,20.0,20.0,0.0,1.0,0.0333,20.0,0.0333,En Cours,23.52306659237352,53.89179346058211,40.59029109230675,0
HC-221,dfd6bc73,ATA_Nat_14,Sossouna,ATACORA,Natitingou,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,1.0,1.0,0.0,1.0,0.0833,1.0,0.0833,En Cours,23.52306659237352,53.89179346058211,40.59029109230675,0
HC-209,348ef044,ATA_Nat_14,Sossouna,ATACORA,Natitingou,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,54.0,54.0,0.0,1.0,0.42,104.0,0.21807692307692308,En Cours,23.52306659237352,53.89179346058211,40.59029109230675,0
HC-210,d1725e52,ATA_Nat_14,Sossouna,ATACORA,Natitingou,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,49.0,48.0,1.0,0.9795918367346939,0.42,104.0,0.19384615384615383,En Cours,23.52306659237352,53.89179346058211,40.59029109230675,0
HC-211,ef1d1b3a,ATA_Nat_14,Sossouna,ATACORA,Natitingou,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,1.0,1.0,0.0,1.0,0.42,104.0,0.0040384615384615385,En Cours,23.52306659237352,53.89179346058211,40.59029109230675,0
HC-212,902cd235,ATA_Nat_14,Sossouna,ATACORA,Natitingou,P2AE_PBA_HTA,Travaux HTA,PBA 11A1250,058e9b6a,U,1.0,1.0,0.0,1.0,0.3,21.0,0.014285714285714284,En Cours,23.52306659237352,53.89179346058211,40.59029109230675,0
HC-213,b0b7613d,ATA_Nat_14,Sossouna,ATACORA,Natitingou,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,1.0,1.0,0.0,1.0,0.3,21.0,0.014285714285714284,En Cours,23.52306659237352,53.89179346058211,40.59029109230675,0
HC-214,22c0a9cd,ATA_Nat_14,Sossouna,ATACORA,Natitingou,P2AE_PBA_HTA,Travaux HTA,PBA 13A400,cd39f595,U,10.0,0.0,10.0,0.0,0.3,21.0,0.0,En Cours,23.52306659237352,53.89179346058211,40.59029109230675,0
HC-215,88809d56,ATA_Nat_14,Sossouna,ATACORA,Natitingou,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,7.0,0.0,7.0,0.0,0.3,21.0,0.0,En Cours,23.52306659237352,53.89179346058211,40.59029109230675,0
HC-216,ed5f1743,ATA_Nat_14,Sossouna,ATACORA,Natitingou,P2AE_PBA_HTA,Travaux HTA,PBA 14A1000,ffbf33ef,U,1.0,0.0,1.0,0.0,0.3,21.0,0.0,En Cours,23.52306659237352,53.89179346058211,40.59029109230675,0
HC-957,P2AE-OBJ-a47036f9,ATA_Nat_14,Sossouna,ATACORA,Natitingou,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,1.0,1.0,0.0,1.0,0.3,21.0,0.014285714285714284,En Cours,23.52306659237352,53.89179346058211,40.59029109230675,0
HC-222,f9c95c80,ATA_Nat_14,Sossouna,ATACORA,Natitingou,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,1.0,0.0,1.0,0.0,0.1667,1.0,0.0,En Cours,23.52306659237352,53.89179346058211,40.59029109230675,0
HC-224,7fb248c7,ATA_Nat_14,Sossouna,ATACORA,Natitingou,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,47.0,0.0,47.0,0.0,0.0667,47.0,0.0,En Cours,23.52306659237352,53.89179346058211,40.59029109230675,0
HC-205,03ed326d,ATA_Nat_13,Sountchirantikou,ATACORA,Natitingou,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,2390.0,2390.0,0.0,1.0,0.3111,2390.0,0.3111,Terminé,0.0,100.0,100.0,0
HC-206,0c7167d5,ATA_Nat_13,Sountchirantikou,ATACORA,Natitingou,P2AE_EP,Travaux BT,EP,fbeef696,U,29.0,29.0,0.0,1.0,0.1556,29.0,0.1556,Terminé,0.0,100.0,100.0,0
HC-208,6267864e,ATA_Nat_13,Sountchirantikou,ATACORA,Natitingou,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,64.0,64.0,0.0,1.0,0.0467,64.0,0.0467,Terminé,0.0,100.0,100.0,0
HC-202,f5ca6f93,ATA_Nat_13,Sountchirantikou,ATACORA,Natitingou,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,27.0,27.0,0.0,1.0,0.42,59.0,0.19220338983050847,Terminé,0.0,100.0,100.0,0
HC-203,f543956b,ATA_Nat_13,Sountchirantikou,ATACORA,Natitingou,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,26.0,27.0,0.0,1.0,0.42,59.0,0.18508474576271186,Terminé,0.0,100.0,100.0,0
HC-204,d7eb3f50,ATA_Nat_13,Sountchirantikou,ATACORA,Natitingou,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,6.0,6.0,0.0,1.0,0.42,59.0,0.04271186440677966,Terminé,0.0,100.0,100.0,0
HC-207,0d11c9fe,ATA_Nat_13,Sountchirantikou,ATACORA,Natitingou,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,21.0,22.0,0.0,1.0,0.0667,21.0,0.0667,Terminé,0.0,100.0,100.0,0
HC-176,3f9ea0a0,ATA_Nat_11,Tchrimina,ATACORA,Natitingou,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,8111.0,8174.0,0.0,1.0,0.3111,11448.0,0.2204168501048218,En Cours,85.22097209720972,77.14233495212001,80.68077802166931,0
HC-177,6635f087,ATA_Nat_11,Tchrimina,ATACORA,Natitingou,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,3337.0,1665.0,1672.0,0.498951153730896,0.3111,11448.0,0.045246462264150945,En Cours,85.22097209720972,77.14233495212001,80.68077802166931,0
HC-175,4fe3ad17,ATA_Nat_11,Tchrimina,ATACORA,Natitingou,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,600.0,559.0,41.0,0.9316666666666666,0.3333,600.0,0.3105245,En Cours,85.22097209720972,77.14233495212001,80.68077802166931,0
HC-178,560b3ff3,ATA_Nat_11,Tchrimina,ATACORA,Natitingou,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,2.0,1.0,1.0,0.5,0.0833,2.0,0.04165,En Cours,85.22097209720972,77.14233495212001,80.68077802166931,0
HC-181,f95f87d3,ATA_Nat_11,Tchrimina,ATACORA,Natitingou,P2AE_EP,Travaux BT,EP,fbeef696,U,97.0,0.0,97.0,0.0,0.1556,97.0,0.0,En Cours,85.22097209720972,77.14233495212001,80.68077802166931,0
HC-184,39845eb3,ATA_Nat_11,Tchrimina,ATACORA,Natitingou,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,242.0,242.0,0.0,1.0,0.0467,242.0,0.0467,En Cours,85.22097209720972,77.14233495212001,80.68077802166931,0
HC-183,48135246,ATA_Nat_11,Tchrimina,ATACORA,Natitingou,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,18.0,18.0,0.0,1.0,0.0333,18.0,0.0333,En Cours,85.22097209720972,77.14233495212001,80.68077802166931,0
HC-179,08b45f48,ATA_Nat_11,Tchrimina,ATACORA,Natitingou,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,2.0,2.0,0.0,1.0,0.0833,2.0,0.0833,En Cours,85.22097209720972,77.14233495212001,80.68077802166931,0
HC-168,e203e450,ATA_Nat_11,Tchrimina,ATACORA,Natitingou,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,128.0,125.0,3.0,0.9765625,0.42,240.0,0.21875,En Cours,85.22097209720972,77.14233495212001,80.68077802166931,0
HC-169,3cfac8f4,ATA_Nat_11,Tchrimina,ATACORA,Natitingou,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,92.0,93.0,0.0,1.0,0.42,240.0,0.161,En Cours,85.22097209720972,77.14233495212001,80.68077802166931,0
HC-170,d1edf9e7,ATA_Nat_11,Tchrimina,ATACORA,Natitingou,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,20.0,18.0,2.0,0.9,0.42,240.0,0.0315,En Cours,85.22097209720972,77.14233495212001,80.68077802166931,0
HC-171,9660a233,ATA_Nat_11,Tchrimina,ATACORA,Natitingou,P2AE_PBA_HTA,Travaux HTA,PBA 11A1250,058e9b6a,U,2.0,2.0,0.0,1.0,0.3,18.0,0.03333333333333333,En Cours,85.22097209720972,77.14233495212001,80.68077802166931,0
HC-172,1ffff91d,ATA_Nat_11,Tchrimina,ATACORA,Natitingou,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,2.0,2.0,0.0,1.0,0.3,18.0,0.03333333333333333,En Cours,85.22097209720972,77.14233495212001,80.68077802166931,0
HC-173,10866b12,ATA_Nat_11,Tchrimina,ATACORA,Natitingou,P2AE_PBA_HTA,Travaux HTA,PBA 13A400,cd39f595,U,4.0,4.0,0.0,1.0,0.3,18.0,0.06666666666666667,En Cours,85.22097209720972,77.14233495212001,80.68077802166931,0
HC-174,d2042690,ATA_Nat_11,Tchrimina,ATACORA,Natitingou,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,8.0,8.0,0.0,1.0,0.3,18.0,0.13333333333333333,En Cours,85.22097209720972,77.14233495212001,80.68077802166931,0
HC-947,P2AE-OBJ-92295bbb,ATA_Nat_11,Tchrimina,ATACORA,Natitingou,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,2.0,2.0,0.0,1.0,0.3,18.0,0.03333333333333333,En Cours,85.22097209720972,77.14233495212001,80.68077802166931,0
HC-180,56fc895c,ATA_Nat_11,Tchrimina,ATACORA,Natitingou,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,2.0,1.0,1.0,0.5,0.1667,2.0,0.08335,En Cours,85.22097209720972,77.14233495212001,80.68077802166931,0
